"Phase","Wave","Pool","Pool Seed","Phase Seed","Pool Placement","Event Placement","Entrant","Seed ID","Discord Username","Xbox Username","Player Name","Player GamerTag","Player Short GamerTag","Sets Played","Sets Won","Games Played","Games Won"
Bracket,DDD,DDD1,1,1,1,1,Jing,20798521,,,啓吾 高尾,Jing,Jing,4,4,8,8
Bracket,DDD,DDD1,2,2,2,2,lark,20559056,,,Alex Lam,lark,lark,5,3,13,7
Bracket,DDD,DDD1,3,3,3,3,purifyws,20420805,purifyweirdsoul#9845,,Brent Taylor,purifyws,purifyws,5,3,10,4
Bracket,DDD,DDD1,4,4,4,4,LC | Baron,20443795,Baron#6445,,Andrew Banks,LC | Baron,Baron,4,2,7,3
