"Phase","Wave","Pool","Pool Seed","Phase Seed","Pool Placement","Event Placement","Entrant","Seed ID","Discord Username","Xbox Username","Player Name","Player GamerTag","Player Short GamerTag","Sets Played","Sets Won","Games Played","Games Won"
Bracket,III,III1,3,3,1,1,MOTHMAN,20325097,,,Lennon Grinta,MOTHMAN,MOTHMAN,7,6,25,15
Bracket,III,III1,2,2,2,2,Truegamer,20730631,,,Fernando Zaragoza,Truegamer,Truegamer,5,3,19,12
Bracket,III,III1,1,1,3,3,GcYoshi13,20654801,,,Jason Wang,GcYoshi13,GcYoshi13,4,2,15,9
Bracket,III,III1,4,4,4,4,DoctorSc1ence,20751183,,,William Akin,DoctorSc1ence,DoctorSc1ence,4,2,12,5
